0.026708079218016146, 0.0033559215036185843
0.039024136518248244, 0.0033745821964977223
0.0513404251493838, 0.003557487830833732
0.06365841020714474, 0.00494485636918694
0.07597531572068952, 0.005565748514074661
0.08829229834453546, 0.0062413889727814505
0.1006104376228987, 0.007738254138772493
0.11292819134975618, 0.008961377735668796
0.12524702462082982, 0.010950977726030606
0.13756493256828958, 0.012283597950564907
0.14988430561147126, 0.01465643613765951
0.16220383287525525, 0.01713877095239193
0.174523205918437, 0.01951160913948654
0.186843735616136, 0.022705672033865507
0.1991645737550396, 0.02611872818352029
0.21148548900424433, 0.02958653264699415
0.2238074837976653, 0.03382081350393341
0.23612986414259196, 0.03832883592996758
0.2484537866935417, 0.04393182463238091
0.26077686103117875, 0.0489325818827857
0.2731018631263447, 0.05530204697866468
0.2854290243099429, 0.06320446486147445
0.2977565710450468, 0.07138062431337903
0.31008488888316227, 0.08010426690347341
0.32241490314790316, 0.09003237239758485
0.3347467680598718, 0.10127443742335136
0.34707986673665886, 0.11339247547022147
0.35880890704045604, 0.12467574112305038
0.3700688996180846, 0.1392575066758284
0.3816808671647874, 0.15040775536443576
0.38961079478305805, 0.16363574450708726
0.40156761199630747, 0.17867101056985296
0.4112374416773922, 0.19448416653696696
0.4198063894368274, 0.21036591468730045
0.42880984052435367, 0.22433839121832705
0.43682709216921695, 0.2384169146089948
0.44459902840671783, 0.253034426294236
0.4509123572033571, 0.266023526029182
0.45830898291746736, 0.2806342522338861
0.4664494600718101, 0.2960111764440965
0.47275572378539504, 0.3095431149044783
0.47893286550882364, 0.32312272730284486
0.4853936356271266, 0.33934254500583866
0.49314736557173733, 0.35632096989720596
0.4987052833031264, 0.37052812530279416
0.5047696692035218, 0.38354548536995675
0.5108355818878799, 0.39764686205073496
0.5155570764716275, 0.41114397156755406
0.5220815409838548, 0.4256128559436297
0.5278018838535937, 0.44006957231418325
0.5335212397114777, 0.45382551026785406
0.5400587281535698, 0.4703146228459096
0.5458807101112594, 0.4846674716408095
0.5528940269441943, 0.501745848288563
0.5581380350654462, 0.5152537866620074
0.5637557801091567, 0.5291336665730655
0.569933996236115, 0.5434761054773095
0.5757364821393292, 0.5560313589317198
0.5820670656510228, 0.5725621316351451
0.586848830502933, 0.5846875859794238
0.5933448250351938, 0.6038349648081991
0.601390592803807, 0.6192327022467575
0.6086925380838588, 0.6364790196225449
0.615807634088458, 0.6535529881314159
0.621663017658263, 0.6675317748554199
0.6282978964107122, 0.6809003877663969
0.6340162421236517, 0.6939391228090394
0.6407020586558708, 0.7073397493467118
0.648149244309276, 0.7217142224403986
0.6564195826110901, 0.7375682744065175
0.6646891211689243, 0.7528545081464564
0.6726095978888267, 0.7669432529735934
0.6796721388451327, 0.7801897816357937
0.6882581417508192, 0.793038896572829
0.696023510393813, 0.806196486496134
0.7054985471108867, 0.8201283155888338
0.7139569955121912, 0.8329732665131158
0.7239906179797716, 0.8460290683532916
0.7366475854292817, 0.86096712925516
0.7477615595350687, 0.874718162136896
0.7590805913511507, 0.889524929287347
0.7714136900279375, 0.9016429673342171
0.7837420078660531, 0.9103666099243114
0.7960708654762766, 0.9194734907111384
0.8083986435422834, 0.9278138951044999
0.8207258047258822, 0.9357163129873098
0.833052426137372, 0.943235492673387
0.8453766571295261, 0.949057474631076
0.8577001941289705, 0.9543867217643947
0.8700231913563065, 0.9593327307009805
0.8823460343630403, 0.9641692430099282
0.894667335163751, 0.9679107890424969
0.906988404633558, 0.9714880901336087
0.9193095512136654, 0.9751201395385395
0.9316305435731718, 0.9786426923158322
0.9417075270272959, 0.9788065627215404
0.9573880830189707, 0.982787833664638
0.9697040632089021, 0.9827517460436982
0.9820253640096127, 0.9864932920762667
0.9943421924128556, 0.9870594359073357
